24.6439222227662,9.45896967742125,37.8817537546319
27.8880482352784,9.45896967742125,38.5470150148185
24.4562432076595,8.11180372912532,37.8432670936271
24.0618060582794,8.11180372912532,39.7667276845026
23.5750141470704,8.73813581837944,38.2206555728749
23.4002345987829,8.73813581837944,39.0729626482868
24.0987297429512,8.13153529159667,38.1905878982196
23.8698468049086,8.13153529159667,39.3067284847251
23.6058932633673,8.55555302007124,38.1367107301285
23.3955822852081,8.55555302007124,39.1622857271936
23.6223902974348,8.38725529184462,38.2518268242635
23.456055438471,8.38725529184462,39.0629536327007
28.3850512218313,7.37767817782396,39.0841324625186
28.1619004196344,7.37767817782396,40.1723204654046
25.130104469851,7.51231845166833,38.159907024434
24.8059034221485,7.51231845166833,39.7408634322073
24.8900879527997,7.96269808022376,37.7049343297414
24.4061897561529,7.96269808022376,40.0646489578097
