38.6899158237766,9.48162897917906,23.4325012847609
35.4016336288436,9.48162897917906,22.7460424692595
35.0438941908026,9.48162897917906,24.608350887378
33.9350477865458,8.84248289016492,24.3458563853556
34.3101179486273,8.84248289016492,22.549191373599
36.3218638346013,7.64730697565176,24.5672670554883
36.5861676135337,7.64730697565176,23.3011963303533
33.8820982876866,8.35223905225727,24.2395624328828
34.2190644917225,8.35223905225727,22.6254233993325
34.1957858021708,8.64767809247573,23.9769880207457
34.401501143195,8.64767809247573,22.99156824342
33.8422776381901,8.66390130884166,24.2407140752062
34.1830304486394,8.66390130884166,22.6084364000259
34.0534857654319,7.59544213097625,24.0799898436263
34.3122953485615,7.59544213097625,22.840237472668
33.9891029106535,8.01444840487087,24.2560474092815
34.3237273473286,8.01444840487087,22.6531259342262
34.0109322448784,8.19852264491337,24.2799120490995
34.3532813006233,8.19852264491337,22.639988023015
