MAKE,MODEL,MYR,OL,OW,OH ,WB,CW ,A,B,C,D,E,F,G,TWF,TWR ,WDIST,YEAR,CATEGORY
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 170-IN WB SUPER HIGH ROOF,14,696,202,297,432,2521,90,454,62,118,173,104,160,172,173,N/A,2016,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 4X4 144-IN WB HIGH ROOF,14,592,202,283,366,2443,90,348,62,118,173,104,122,172,173,N/A,2016,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 4X4 144-IN WB STANDARD ROOF,14,592,202,255,366,2413,90,348,62,118,173,104,122,172,173,N/A,2016,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 4X4 170-IN WB EXTRALONG HIGH ROOF,14,736,202,283,432,2648,90,492,62,118,173,104,200,172,173,N/A,2016,van
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN  4X4 144-IN WB HIGH ROOF,14,592,202,283,366,2718,90,318,62,118,173,104,122,172,173,N/A,2016,van
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN 144-IN WB HIGH ROOF,14,592,202,273,366,2631,90,318,62,118,173,104,122,172,173,N/A,2016,van
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN 144-IN WB STANDARD ROOF,14,592,202,245,366,2603,90,318,62,118,173,104,122,172,173,N/A,2016,van
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN 170-IN WB HIGH ROOF,14,696,202,273,432,2804,90,454,62,118,173,104,160,172,173,N/A,2016,van
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN 4X4 144-IN WB STANDARD ROOF,14,592,202,255,366,2688,90,318,62,118,173,104,122,172,173,N/A,2016,van
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN 4X4 170-IN WB HIGH ROOF,14,696,202,283,432,2888,90,454,62,118,173,104,160,172,173,N/A,2016,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 144-IN WB HIGH ROOF,14,592,202,281,366,2552,90,318,62,118,173,104,122,172,173,N/A,2016,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 170-IN WB EXTRALONG HIGH ROOF,14,736,202,281,432,2796,90,492,62,118,173,104,200,172,173,N/A,2016,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 170-IN WB EXTRALONG SUPER HIGH ROOF,14,736,202,305,432,2802,90,492,62,118,173,104,200,172,173,N/A,2016,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 4X4 170-IN WB HIGH ROOF,14,696,202,291,432,2803,90,454,62,118,173,104,160,172,173,N/A,2016,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 170-IN WB HIGH ROOF,14,696,202,281,432,2731,90,454,62,118,173,104,160,172,173,N/A,2016,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 170-IN WB SUPER HIGH ROOF,14,696,202,305,432,2737,90,454,62,118,173,104,160,172,173,N/A,2016,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 4X4 144-IN WB HIGH ROOF,14,592,202,291,366,2633,90,318,62,118,173,104,122,172,173,N/A,2016,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 4X4 170-IN WB EXTRALONG HIGH ROOF,14,736,202,291,432,2878,90,492,62,118,173,104,200,172,173,N/A,2016,van
NISSAN,NV200 S/SV VAN,13,473,173,187,293,1479,100,208,48,98,126,95,84,153,152,N/A,2016,van
NISSAN,NV3500 PASSENGER VAN STANDARD ROOF S V6/S V8/,11,611,203,213,371,3068,146,312,58,104,168,105,133,175,175,N/A,2016,van
NISSAN,NV3500 PASSENGER VAN STANDARD ROOF SV V8/SL V,11,611,203,213,371,3143,146,312,58,104,168,105,133,175,175,N/A,2016,van
NISSAN,QUEST 4DR MINIVAN S/SV,11,510,197,186,300,1987,99,217,44,96,137,94,116,173,173,55/45,2016,van
NISSAN,QUEST 4DR MINIVAN SL/LE,11,510,197,186,300,2043,99,217,44,96,137,94,116,173,173,55/45,2016,van
RAM TRUCKS,PROMASTER 1500 HIGH ROOF 136 IN. WB CARGO VAN,14,541,205,252,345,2145,72,316,66,101,190,95,101,181,179,N/A,2016,van
RAM TRUCKS,PROMASTER 1500 LOW ROOF 118 IN. WB CARGO VAN,14,496,205,225,300,2072,72,271,66,101,190,95,101,181,179,N/A,2016,van
RAM TRUCKS,PROMASTER 1500 LOW ROOF 136 IN. WB CARGO VAN,14,541,205,225,345,2104,72,316,66,101,190,95,101,181,179,N/A,2016,van
RAM TRUCKS,PROMASTER 2500 HIGH ROOF 136 IN. WB CARGO VAN,14,541,205,252,345,2169,72,316,66,101,190,95,101,181,179,N/A,2016,van
RAM TRUCKS,PROMASTER 2500 HIGH ROOF 159 IN. WB CARGO VAN,14,600,205,252,404,2233,72,375,66,101,190,95,101,181,179,N/A,2016,van
RAM TRUCKS,PROMASTER 3500 HIGH ROOF 159 IN. WB CARGO VAN,14,600,205,252,404,2251,72,375,66,101,190,95,101,181,179,N/A,2016,van
RAM TRUCKS,PROMASTER 3500 HIGH ROOF 159 IN. WB EXT CARGO VAN,14,636,205,252,404,2283,72,411,66,101,190,95,137,181,179,N/A,2016,van
RAM TRUCKS,PROMASTER CITY VAN,15,477,183,188,308,1610,108,215,50,87,133,92,77,151,153,N/A,2016,van
RAM TRUCKS,PROMASTER CITY WAGON,15,477,183,188,308,1678,108,215,50,87,133,92,77,151,153,N/A,2016,van
RAM TRUCKS,RAM CARGO VAN BASE,8,514,200,175,308,1882,102,219,47,89,135,96,111,166,165,56/44,2016,van
TOYOTA,SIENNA LE AWD,10,508,198,181,303,2045,102,223,45,89,126,95,110,172,172,56/44,2016,van
TOYOTA,SIENNA LE/SE/LIMITED FWD,10,508,198,180,303,1940,102,223,45,89,126,95,110,172,172,57/43,2016,van
TOYOTA,SIENNA XLE AWD V6,10,508,198,181,303,2115,102,223,45,89,126,95,110,172,172,56/44,2016,van
CHEVROLET,2500 EXPRESS CARGO VAN LWB,3,620,202,208,394,2497,91,342,54,99,146,101,124,173,172,53/47,2017,van
CHEVROLET,2500 EXPRESS CARGO VAN SWB,3,569,202,207,343,2400,91,291,54,99,146,101,124,173,172,53/47,2017,van
CHEVROLET,2500 EXPRESS PASSENGER VAN SWB,3,569,202,207,343,2664,91,291,54,99,146,101,124,173,172,53/47,2017,van
CHEVROLET,3500 EXPRESS CARGO VAN LWB,3,620,202,208,394,2525,91,342,54,99,146,101,124,173,172,53/47,2017,van
CHEVROLET,3500 EXPRESS CARGO VAN SWB,3,569,202,207,343,2361,91,291,54,99,146,101,124,173,172,53/47,2017,van
CHEVROLET,3500 EXPRESS PASSENGER VAN LWB,3,620,202,208,394,2906,91,342,54,99,146,101,124,173,172,53/47,2017,van
CHEVROLET,3500 EXPRESS PASSENGER VAN SWB,3,569,202,207,343,2761,91,291,54,99,146,101,124,173,172,53/47,2017,van
CHEVROLET,CITY EXPRESS VAN,14,473,173,187,293,1475,100,208,48,98,126,95,84,152,152,52/48,2017,van
CHRYSLER,PACIFICA 4DR MINIVAN,16,519,202,178,310,1964,113,231,44,97,130,96,113,174,174,55/45,2017,van
CHRYSLER,PACIFICA HYBRID 4DR MINIVAN,16,519,202,178,310,2242,113,231,44,97,130,96,113,174,174,56/44,2017,van
DODGE,GRAND CARAVAN 4DR VAN FWD,8,514,200,172,308,2050,102,219,47,89,135,96,111,167,165,56/44,2017,van
FORD,TRANSIT CONNECT VAN XL/XLT,13,481,184,179,306,1624,90,217,49,86,119,87,88,156,158,55/45,2017,van
FORD,TRANSIT CONNECT WAGON XL/XLT/TITANIUM,13,481,184,179,306,1804,90,217,49,86,119,87,88,156,158,55/45,2017,van
FORD,TRANSIT VAN 150 LONG WB LOW ROOF,13,604,207,211,375,2268,82,345,66,105,163,102,126,173,174,N/A,2017,van
FORD,TRANSIT VAN 150 LONG WB MEDIUM ROOF,13,598,207,256,375,2268,82,345,66,105,163,102,120,173,174,N/A,2017,van
FORD,TRANSIT VAN 150 REGULAR WB LOW ROOF,13,559,207,212,330,2268,82,300,66,105,163,102,126,173,174,N/A,2017,van
FORD,TRANSIT VAN 150 REGULAR WB MEDIUM ROOF,13,553,207,256,330,2268,82,300,66,105,163,102,120,173,174,N/A,2017,van
FORD,TRANSIT VAN 250 LONG WB EL HIGH ROOF,13,670,207,278,375,2268,82,417,66,105,163,102,193,173,174,N/A,2017,van
FORD,TRANSIT VAN 250 LONG WB HIGH ROOF,13,598,207,280,375,2268,82,345,66,105,163,102,120,173,174,N/A,2017,van
FORD,TRANSIT VAN 250 LONG WB LOW ROOF,13,604,207,211,375,2268,82,345,66,105,163,102,126,173,174,N/A,2017,van
FORD,TRANSIT VAN 250 LONG WB MEDIUM ROOF,13,598,207,256,375,2268,82,345,66,105,163,102,120,173,174,N/A,2017,van
FORD,TRANSIT VAN 250 REGULAR WB LOW ROOF,13,559,207,212,330,2268,82,300,66,105,163,102,126,173,174,N/A,2017,van
FORD,TRANSIT VAN 250 REGULAR WB MEDIUM ROOF,13,553,207,256,330,2268,82,300,66,105,163,102,120,173,174,N/A,2017,van
FORD,TRANSIT VAN 350 LONG WB EL HIGH ROOF,13,670,207,278,375,2318,82,417,66,105,163,102,193,173,174,N/A,2017,van
FORD,TRANSIT VAN 350 LONG WB HIGH ROOF,13,598,207,280,375,2318,82,345,66,105,163,102,120,173,174,N/A,2017,van
FORD,TRANSIT VAN 350 LONG WB LOW ROOF,13,604,207,211,375,2318,82,345,66,105,163,102,126,173,174,N/A,2017,van
FORD,TRANSIT VAN 350 LONG WB MEDIUM ROOF,13,598,207,256,375,2318,82,345,66,105,163,102,120,173,174,N/A,2017,van
FORD,TRANSIT VAN 350HD DRW EL HIGH ROOF,13,670,213,278,375,2590,82,417,66,105,163,102,193,173,167,N/A,2017,van
GMC,2500 SAVANA CARGO VAN LWB,3,620,202,208,394,2497,91,342,54,99,146,101,124,173,172,53/47,2017,van
GMC,2500 SAVANA CARGO VAN SWB,3,569,202,207,343,2400,91,291,54,99,146,101,124,173,172,53/47,2017,van
GMC,2500 SAVANA PASSENGER VAN SWB,3,569,202,207,343,2664,91,291,54,99,146,101,124,173,172,53/47,2017,van
GMC,3500 SAVANA CARGO VAN LWB,3,620,202,208,394,2525,91,342,54,99,146,101,124,173,172,53/47,2017,van
GMC,3500 SAVANA CARGO VAN SWB,3,569,202,207,343,2361,91,291,54,99,146,101,124,173,172,53/47,2017,van
GMC,3500 SAVANA PASSENGER VAN LWB,3,620,202,208,394,2906,91,342,54,99,146,101,124,173,172,53/47,2017,van
GMC,3500 SAVANA PASSENGER VAN SWB,3,569,202,207,343,2761,91,291,54,99,146,101,124,173,172,53/47,2017,van
HONDA,ODYSSEY 4DR MINIVAN EX-L RES/EX-L NAVI/TOURING,11,515,201,174,300,2067,99,212,43,90,132,94,120,172,173,56/44,2017,van
HONDA,ODYSSEY 4DR MINIVAN LX/SE/EX/EX RES,11,515,201,174,300,1996,99,212,43,90,132,94,120,172,173,56/44,2017,van
KIA,SEDONA L/LX/SX 5DR VAN FWD,15,512,199,174,306,2002,107,225,44,94,114,97,111,174,175,57/43,2017,van
KIA,SEDONA SXL 5DR VAN FWD,15,512,199,174,306,2127,107,225,44,94,114,97,111,174,175,57/43,2017,van
MAZDA,MAZDA5 4DR MINIVAN,11,459,175,162,275,1578,104,178,41,89,110,92,92,154,152,51/49,2017,van
MERCEDES-BENZ,METRIS CARGO VAN,16,514,193,189,320,1915,96,246,56,92,137,90,104,166,165,N/A,2017,van
MERCEDES-BENZ,METRIS PASSENGER VAN,16,514,193,191,320,2200,96,246,56,92,137,90,104,166,165,N/A,2017,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 144-IN WB HIGH ROOF,14,592,202,273,366,2353,90,348,62,118,173,104,122,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 144-IN WB STANDARD ROOF,14,592,202,245,366,2324,90,348,62,118,173,104,122,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 170-IN WB EXTRALONG HIGH ROOF,14,736,202,273,432,2575,90,492,62,118,173,104,200,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 170-IN WB EXTRALONG SUPER HIGH ROOF,14,736,202,297,432,2581,90,492,62,118,173,104,200,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 170-IN WB HIGH ROOF,14,696,202,283,432,2593,90,454,62,118,173,104,160,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 170-IN WB HIGH ROOF,14,696,202,273,432,2515,90,454,62,118,173,104,160,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 170-IN WB SUPER HIGH ROOF,14,696,202,297,432,2521,90,454,62,118,173,104,160,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 4X4 144-IN WB HIGH ROOF,14,592,202,283,366,2443,90,348,62,118,173,104,122,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 4X4 144-IN WB STANDARD ROOF,14,592,202,255,366,2413,90,348,62,118,173,104,122,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 4X4 170-IN WB EXTRALONG HIGH ROOF,14,736,202,283,432,2648,90,492,62,118,173,104,200,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN  4X4 144-IN WB HIGH ROOF,14,592,202,283,366,2718,90,318,62,118,173,104,122,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN 144-IN WB HIGH ROOF,14,592,202,273,366,2631,90,318,62,118,173,104,122,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN 144-IN WB STANDARD ROOF,14,592,202,245,366,2603,90,318,62,118,173,104,122,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN 170-IN WB HIGH RO,14,696,202,273,432,2804,90,454,62,118,173,104,160,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN 4X4 144-IN WB STANDARD ROOF,14,592,202,255,366,2688,90,318,62,118,173,104,122,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN 4X4 170-IN WB HIGH ROOF,14,696,202,283,432,2888,90,454,62,118,173,104,160,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 144-IN WB HIGH ROOF,14,592,202,281,366,2552,90,318,62,118,173,104,122,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 170-IN WB EXTRALONG HIGH ROOF,14,736,202,281,432,2796,90,492,62,118,173,104,200,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 170-IN WB EXTRALONG SUPER HIGH ROOF,14,736,202,305,432,2802,90,492,62,118,173,104,200,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 4X4 170-IN WB HIGH ROOF,14,696,202,291,432,2803,90,454,62,118,173,104,160,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 170-IN WB HIGH ROOF,14,696,202,281,432,2731,90,454,62,118,173,104,160,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 170-IN WB SUPER HIGH ROOF,14,696,202,305,432,2737,90,454,62,118,173,104,160,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 4X4 144-IN WB HIGH ROOF,14,592,202,291,366,2633,90,318,62,118,173,104,122,172,173,N/A,2017,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 4X4 170-IN WB EXTRALONG HIGH ROOF,14,736,202,291,432,2878,90,492,62,118,173,104,200,172,173,N/A,2017,van
NISSAN,NV200 S/SV VAN,13,473,173,187,293,1479,100,208,48,98,126,95,84,153,152,N/A,2017,van
NISSAN,NV3500 PASSENGER VAN STANDARD ROOF S V6/S V8/,11,611,203,213,371,3068,146,312,58,104,168,105,133,175,175,N/A,2017,van
NISSAN,NV3500 PASSENGER VAN STANDARD ROOF SV V8/SL V,11,611,203,213,371,3143,146,312,58,104,168,105,133,175,175,N/A,2017,van
RAM TRUCKS,PROMASTER 1500 HIGH ROOF 136 IN. WB CARGO VAN,14,541,205,252,345,2145,72,316,66,101,190,95,101,181,179,N/A,2017,van
RAM TRUCKS,PROMASTER 1500 LOW ROOF 118 IN. WB CARGO VAN,14,496,205,225,300,2072,72,271,66,101,190,95,101,181,179,N/A,2017,van
RAM TRUCKS,PROMASTER 1500 LOW ROOF 136 IN. WB CARGO VAN,14,541,205,225,345,2104,72,316,66,101,190,95,101,181,179,N/A,2017,van
RAM TRUCKS,PROMASTER 2500 HIGH ROOF 136 IN. WB CARGO VAN,14,541,205,252,345,2169,72,316,66,101,190,95,101,181,179,N/A,2017,van
RAM TRUCKS,PROMASTER 2500 HIGH ROOF 159 IN. WB CARGO VAN,14,600,205,252,404,2233,72,375,66,101,190,95,101,181,179,N/A,2017,van
RAM TRUCKS,PROMASTER 3500 HIGH ROOF 159 IN. WB CARGO VAN,14,600,205,252,404,2251,72,375,66,101,190,95,101,181,179,N/A,2017,van
RAM TRUCKS,PROMASTER 3500 HIGH ROOF 159 IN. WB EXT CARGO VAN,14,636,205,252,404,2283,72,411,66,101,190,95,137,181,179,N/A,2017,van
RAM TRUCKS,PROMASTER CITY VAN,15,477,183,188,308,1610,108,215,50,87,133,92,77,151,153,N/A,2017,van
RAM TRUCKS,PROMASTER CITY WAGON,15,477,183,188,308,1678,108,215,50,87,133,92,77,151,153,N/A,2017,van
RAM TRUCKS,RAM CARGO VAN BASE,8,514,200,175,308,1882,102,219,47,89,135,96,111,166,165,56/44,2017,van
TOYOTA,SIENNA AWD V6,10,508,198,181,303,2115,102,223,45,89,126,95,110,172,172,56/44,2017,van
TOYOTA,SIENNA BASE/LE FWD,10,508,198,180,303,2010,102,223,45,89,126,95,110,172,172,57/43,2017,van
TOYOTA,SIENNA SE/LIMITED FWD,10,508,198,180,303,2090,102,223,45,89,126,95,110,172,172,57/43,2017,van
ASTON MARTIN,NEW VANTAGE,18,447,194,127,270,1530,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50/50,2018,van
CHEVROLET,2500 EXPRESS CARGO VAN LWB,3,620,202,208,394,2497,91,342,54,99,146,101,124,173,172,53/47,2018,van
CHEVROLET,2500 EXPRESS CARGO VAN SWB,3,569,202,207,343,2400,91,291,54,99,146,101,124,173,172,53/47,2018,van
CHEVROLET,2500 EXPRESS PASSENGER VAN SWB,3,569,202,207,343,2664,91,291,54,99,146,101,124,173,172,53/47,2018,van
CHEVROLET,3500 EXPRESS CARGO VAN LWB,3,620,202,208,394,2525,91,342,54,99,146,101,124,173,172,53/47,2018,van
CHEVROLET,3500 EXPRESS CARGO VAN SWB,3,569,202,207,343,2361,91,291,54,99,146,101,124,173,172,53/47,2018,van
CHEVROLET,3500 EXPRESS PASSENGER VAN LWB,3,620,202,208,394,2906,91,342,54,99,146,101,124,173,172,53/47,2018,van
CHEVROLET,3500 EXPRESS PASSENGER VAN SWB,3,569,202,207,343,2761,91,291,54,99,146,101,124,173,172,53/47,2018,van
CHEVROLET,CITY EXPRESS VAN,14,473,173,187,293,1475,100,208,48,98,126,95,84,152,152,52/48,2018,van
CHRYSLER,PACIFICA 4DR MINIVAN,16,519,202,178,310,1964,113,231,44,97,130,96,113,174,174,55/45,2018,van
CHRYSLER,PACIFICA HYBRID 4DR MINIVAN,16,519,202,178,310,2242,113,231,44,97,130,96,113,174,174,56/44,2018,van
DODGE,GRAND CARAVAN 4DR VAN FWD,8,514,200,172,308,2050,102,219,47,89,135,96,111,167,165,56/44,2018,van
FORD,TRANSIT CONNECT VAN XL/XLT,13,481,184,179,306,1624,90,217,49,86,119,87,88,156,158,55/45,2018,van
FORD,TRANSIT CONNECT WAGON XL/XLT/TITANIUM,13,481,184,179,306,1804,90,217,49,86,119,87,88,156,158,55/45,2018,van
FORD,TRANSIT VAN 150 LONG WB LOW ROOF,13,604,207,211,375,2268,82,345,66,105,163,102,126,173,174,N/A,2018,van
FORD,TRANSIT VAN 150 LONG WB MEDIUM ROOF,13,598,207,256,375,2268,82,345,66,105,163,102,120,173,174,N/A,2018,van
FORD,TRANSIT VAN 150 REGULAR WB LOW ROOF,13,559,207,212,330,2268,82,300,66,105,163,102,126,173,174,N/A,2018,van
FORD,TRANSIT VAN 150 REGULAR WB MEDIUM ROOF,13,553,207,256,330,2268,82,300,66,105,163,102,120,173,174,N/A,2018,van
FORD,TRANSIT VAN 250 LONG WB EL HIGH ROOF,13,670,207,278,375,2268,82,417,66,105,163,102,193,173,174,N/A,2018,van
FORD,TRANSIT VAN 250 LONG WB HIGH ROOF,13,598,207,280,375,2268,82,345,66,105,163,102,120,173,174,N/A,2018,van
FORD,TRANSIT VAN 250 LONG WB LOW ROOF,13,604,207,211,375,2268,82,345,66,105,163,102,126,173,174,N/A,2018,van
FORD,TRANSIT VAN 250 LONG WB MEDIUM ROOF,13,598,207,256,375,2268,82,345,66,105,163,102,120,173,174,N/A,2018,van
FORD,TRANSIT VAN 250 REGULAR WB LOW ROOF,13,559,207,212,330,2268,82,300,66,105,163,102,126,173,174,N/A,2018,van
FORD,TRANSIT VAN 250 REGULAR WB MEDIUM ROOF,13,553,207,256,330,2268,82,300,66,105,163,102,120,173,174,N/A,2018,van
FORD,TRANSIT VAN 350 LONG WB EL HIGH ROOF,13,670,207,278,375,2318,82,417,66,105,163,102,193,173,174,N/A,2018,van
FORD,TRANSIT VAN 350 LONG WB HIGH ROOF,13,598,207,280,375,2318,82,345,66,105,163,102,120,173,174,N/A,2018,van
FORD,TRANSIT VAN 350 LONG WB LOW ROOF,13,604,207,211,375,2318,82,345,66,105,163,102,126,173,174,N/A,2018,van
FORD,TRANSIT VAN 350 LONG WB MEDIUM ROOF,13,598,207,256,375,2318,82,345,66,105,163,102,120,173,174,N/A,2018,van
FORD,TRANSIT VAN 350HD DRW EL HIGH ROOF,13,670,213,278,375,2590,82,417,66,105,163,102,193,173,167,N/A,2018,van
GMC,2500 SAVANA CARGO VAN LWB,3,620,202,208,394,2497,91,342,54,99,146,101,124,173,172,53/47,2018,van
GMC,2500 SAVANA CARGO VAN SWB,3,569,202,207,343,2400,91,291,54,99,146,101,124,173,172,53/47,2018,van
GMC,2500 SAVANA PASSENGER VAN SWB,3,569,202,207,343,2664,91,291,54,99,146,101,124,173,172,53/47,2018,van
GMC,3500 SAVANA CARGO VAN LWB,3,620,202,208,394,2525,91,342,54,99,146,101,124,173,172,53/47,2018,van
GMC,3500 SAVANA CARGO VAN SWB,3,569,202,207,343,2361,91,291,54,99,146,101,124,173,172,53/47,2018,van
GMC,3500 SAVANA PASSENGER VAN LWB,3,620,202,208,394,2906,91,342,54,99,146,101,124,173,172,53/47,2018,van
GMC,3500 SAVANA PASSENGER VAN SWB,3,569,202,207,343,2761,91,291,54,99,146,101,124,173,172,53/47,2018,van
HONDA,ODYSSEY EX-L/TOURING,17,518,198,172,300,2046,102,223,38,92,130,95,123,172,171,55/45,2018,van
HONDA,ODYSSEY LX/EX,17,518,198,172,300,2004,102,223,38,92,130,95,123,172,171,55/45,2018,van
KIA,SEDONA L/LX/SX 5DR VAN FWD,15,512,199,174,306,2002,107,225,44,94,114,97,111,174,175,57/43,2018,van
KIA,SEDONA SXL 5DR VAN FWD,15,512,199,174,306,2127,107,225,44,94,114,97,111,174,175,57/43,2018,van
MAZDA,MAZDA5 4DR MINIVAN,11,459,175,162,275,1578,104,178,41,89,110,92,92,154,152,51/49,2018,van
MERCEDES-BENZ,METRIS CARGO VAN,16,514,193,189,320,1915,96,246,56,92,137,90,104,166,165,N/A,2018,van
MERCEDES-BENZ,METRIS PASSENGER VAN,16,514,193,191,320,2200,96,246,56,92,137,90,104,166,165,N/A,2018,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 144-IN WB HIGH ROOF,14,592,202,273,366,2353,90,348,62,118,173,104,122,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 144-IN WB STANDARD ROOF,14,592,202,245,366,2324,90,348,62,118,173,104,122,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 170-IN WB EXTRALONG HIGH ROOF,14,736,202,273,432,2575,90,492,62,118,173,104,200,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 170-IN WB EXTRALONG SUPER HIGH ROOF,14,736,202,297,432,2581,90,492,62,118,173,104,200,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 170-IN WB HIGH ROOF,14,696,202,273,432,2515,90,454,62,118,173,104,160,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 170-IN WB HIGH ROOF,14,696,202,283,432,2593,90,454,62,118,173,104,160,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 170-IN WB SUPER HIGH ROOF,14,696,202,297,432,2521,90,454,62,118,173,104,160,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 4X4 144-IN WB HIGH ROOF,14,592,202,283,366,2443,90,348,62,118,173,104,122,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 4X4 144-IN WB STANDARD ROOF,14,592,202,255,366,2413,90,348,62,118,173,104,122,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 4X4 170-IN WB EXTRALONG HIGH ROOF,14,736,202,283,432,2648,90,492,62,118,173,104,200,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN  4X4 144-IN WB HIGH ROOF,14,592,202,283,366,2718,90,318,62,118,173,104,122,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN 144-IN WB HIGH ROOF,14,592,202,273,366,2631,90,318,62,118,173,104,122,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN 144-IN WB STANDARD,14,592,202,245,366,2603,90,318,62,118,173,104,122,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN 170-IN WB HIGH ROOF,14,696,202,273,432,2804,90,454,62,118,173,104,160,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN 4X4 144-IN WB STANDARD ROOF,14,592,202,255,366,2688,90,318,62,118,173,104,122,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN 4X4 170-IN WB HIGH ROOF,14,696,202,283,432,2888,90,454,62,118,173,104,160,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 144-IN WB HIGH ROOF,14,592,202,281,366,2552,90,318,62,118,173,104,122,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 170-IN WB EXTRALONG HIGH ROOF,14,736,202,281,432,2796,90,492,62,118,173,104,200,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 170-IN WB EXTRALONG SUPER HIGH ROOF,14,736,202,305,432,2802,90,492,62,118,173,104,200,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 4X4 170-IN WB HIGH ROOF,14,696,202,291,432,2803,90,454,62,118,173,104,160,172,173,N/A,2018,van
MERCEDES-BENZ,SPRINTER 3500 CARGO VAN 170-IN WB HIGH ROOF,14,696,202,281,432,2731,90,454,62,118,173,104,160,172,173,N/A,2018,van
