MAKE,MODEL,MYR,OL,OW,OH ,WB,CW ,A,B,C,D,E,F,G,TWF,TWR ,WDIST,YEAR,CATEGORY
GMC,SIERRA 1500 EXT CAB L/BOX 4X4,07,618,203,188,400,2496,131,340,46,86,133,100,117,174,171,60/40,2013,truck
GMC,SIERRA 1500 EXT CAB M/BOX 2WD,07,570,203,188,365,2216,131,293,46,86,133,100,105,174,171,58/42,2013,truck
GMC,SIERRA 1500 EXT CAB M/BOX 4X4,07,570,203,188,365,2408,131,293,46,86,133,100,105,174,171,59/41,2013,truck
GMC,SIERRA 1500 HYBRID CREW CAB S/BOX 2WD,07,570,203,188,365,2559,131,293,46,86,133,101,103,174,171,59/41,2013,truck
GMC,SIERRA 1500 HYBRID CREW CAB S/BOX 4X4,07,570,203,188,365,2627,131,293,46,86,133,101,103,174,171,59/41,2013,truck
GMC,SIERRA 1500 REG CAB L/BOX 2WD,07,556,203,188,338,2085,132,278,46,86,133,101,117,174,171,58/42,2013,truck
GMC,SIERRA 1500 REG CAB L/BOX 4X4,07,556,203,188,338,2200,132,278,46,86,133,101,117,174,171,59/41,2013,truck
GMC,SIERRA 1500 REG CAB M/BOX 2WD,07,508,203,188,302,2023,132,230,46,86,133,100,105,174,171,58/42,2013,truck
GMC,SIERRA 1500 REG CAB M/BOX 4X4,07,508,203,188,302,2123,132,230,46,86,133,100,105,174,171,59/41,2013,truck
GMC,SIERRA 2500HD CREW CAB L/BOX 2WD,07,644,203,198,426,2816,132,366,46,86,133,100,117,174,171,N/A,2013,truck
GMC,SIERRA 2500HD CREW CAB L/BOX 4X4,07,644,203,198,426,2991,132,366,46,86,133,100,117,174,171,N/A,2013,truck
GMC,SIERRA 2500HD CREW CAB M/BOX 2WD,07,596,203,198,391,2791,132,319,46,86,133,100,105,174,171,N/A,2013,truck
GMC,SIERRA 2500HD CREW CAB M/BOX 4X4,07,596,203,198,391,2918,132,319,46,86,133,100,105,174,171,N/A,2013,truck
GMC,SIERRA 2500HD CREW CAB M/BOX DENALI,07,596,203,198,391,2991,132,319,46,86,133,100,105,174,171,N/A,2013,truck
GMC,SIERRA 2500HD EXT CAB L/BOX 2WD,07,618,203,198,400,2786,131,340,46,86,133,100,117,174,171,N/A,2013,truck
GMC,SIERRA 2500HD EXT CAB L/BOX 4X4,07,618,203,198,400,2824,131,340,46,86,133,100,117,174,171,N/A,2013,truck
GMC,SIERRA 2500HD EXT CAB M/BOX 2WD,07,570,203,198,365,2734,131,293,46,86,133,100,105,174,171,N/A,2013,truck
GMC,SIERRA 2500HD EXT CAB M/BOX 4X4,07,570,203,198,365,2863,131,293,46,86,133,100,105,174,171,N/A,2013,truck
GMC,SIERRA 2500HD REG CAB L/BOX 2WD,07,556,203,198,338,2625,132,278,46,86,133,100,117,174,171,N/A,2013,truck
GMC,SIERRA 2500HD REG CAB L/BOX 4X4,07,556,203,198,338,2748,132,278,46,86,133,100,117,174,171,N/A,2013,truck
GMC,SIERRA 3500 CREW CAB L/BOX 2WD DRW,07,644,244,198,426,3076,132,366,46,86,133,100,117,174,N/A,N/A,2013,truck
GMC,SIERRA 3500 CREW CAB L/BOX 2WD SRW,07,644,203,198,426,2899,132,366,46,86,133,100,117,174,171,N/A,2013,truck
GMC,SIERRA 3500 CREW CAB L/BOX 4X4 DRW,07,644,244,198,426,3225,132,366,46,86,133,100,117,174,N/A,N/A,2013,truck
GMC,SIERRA 3500 CREW CAB L/BOX 4X4 DRW DENALI,07,644,244,198,426,3284,132,366,46,86,133,100,117,174,N/A,N/A,2013,truck
GMC,SIERRA 3500 CREW CAB L/BOX 4X4 SRW,07,644,203,198,426,3054,132,366,46,86,133,100,117,174,171,N/A,2013,truck
GMC,SIERRA 3500 CREW CAB M/BOX 2X4 SRW,07,596,203,198,391,2866,132,319,46,86,133,100,105,174,171,N/A,2013,truck
GMC,SIERRA 3500 CREW CAB M/BOX 4X4 SRW,07,596,203,198,391,2998,132,319,46,86,133,100,105,174,171,N/A,2013,truck
GMC,SIERRA 3500 CREW CAB M/BOX 4X4 SRW DENALI,07,596,203,198,391,3049,132,319,46,86,133,100,105,174,171,N/A,2013,truck
GMC,SIERRA 3500 EXT CAB L/BOX 2WD DRW,07,618,244,198,400,3025,131,340,46,86,133,100,117,174,N/A,N/A,2013,truck
GMC,SIERRA 3500 EXT CAB L/BOX 2WD SRW,07,618,203,198,400,2838,131,340,46,86,133,100,117,174,171,N/A,2013,truck
GMC,SIERRA 3500 EXT CAB L/BOX 4X4 DRW,07,618,244,198,400,3156,131,340,46,86,133,100,117,174,N/A,N/A,2013,truck
GMC,SIERRA 3500 EXT CAB L/BOX 4X4 SRW,07,618,203,198,400,2969,131,340,46,86,133,100,117,174,171,N/A,2013,truck
GMC,SIERRA 3500 REG CAB L/BOX 2WD DRW,07,556,244,198,338,2802,132,278,46,86,133,100,117,174,N/A,N/A,2013,truck
GMC,SIERRA 3500 REG CAB L/BOX 2WD SRW,07,556,203,198,338,2619,132,278,46,86,133,100,117,174,171,N/A,2013,truck
GMC,SIERRA 3500 REG CAB L/BOX 4X4 DRW,07,556,244,198,338,2960,132,278,46,86,133,100,117,174,N/A,N/A,2013,truck
GMC,SIERRA 3500 REG CAB L/BOX 4X4 SRW,07,556,203,198,338,2763,132,278,46,86,133,100,117,174,171,N/A,2013,truck
HONDA,RIDGELINE 4DR PICKUP AWD DX/VP/SPORT/TOURING,05,525,195,179,310,2051,112,278,40,83,120,96,120,170,170,58/42,2013,truck
NISSAN,FRONTIER CREW CAB 4X2 SV,05,523,185,178,319,1970,121,304,41,81,109,79,123,157,157,57/43,2013,truck
NISSAN,FRONTIER CREW CAB 4X4 PRO-4X,05,522,185,178,320,2067,121,269,41,81,109,79,123,157,157,57/43,2013,truck
NISSAN,FRONTIER CREW CAB 4X4 SL,05,557,185,178,355,2121,121,304,41,81,109,79,123,157,157,57/43,2013,truck
NISSAN,FRONTIER CREW CAB 4X4 SV,05,523,185,178,319,2068,121,304,41,81,109,79,123,157,157,57/43,2013,truck
NISSAN,FRONTIER KING CAB 4X4 SV/PRO-4X,05,522,185,177,320,1962,118,268,44,81,115,79,123,157,157,57/43,2013,truck
NISSAN,FRONTIER KING CAB S/BOX 4X2 S,05,522,185,174,320,1691,118,268,44,81,115,79,123,157,157,57/43,2013,truck
NISSAN,FRONTIER KING CAB S/BOX 4X2 SV,05,522,185,177,320,1873,118,268,44,81,115,79,123,157,157,57/43,2013,truck
NISSAN,TITAN CREW CAB L/BOX 4X4 SV,04,615,200,195,405,2595,118,345,42,94,130,92,116,172,172,55/45,2013,truck
NISSAN,TITAN CREW CAB S/BOX 4X4 S,04,565,200,195,355,2418,118,295,42,94,130,92,116,172,172,55/45,2013,truck
NISSAN,TITAN CREW CAB S/BOX 4X4 SL/PRO-4X,04,565,200,195,355,2521,118,295,42,94,130,92,116,172,172,55/45,2013,truck
NISSAN,TITAN CREW CAB S/BOX 4X4 SV,04,565,200,195,355,2487,118,295,42,94,130,92,116,172,172,55/45,2013,truck
NISSAN,TITAN KING CAB S/BOX 2WD S,04,563,200,191,355,2214,118,295,48,88,130,91,116,172,172,55/45,2013,truck
NISSAN,TITAN KING CAB S/BOX 2WD SV,04,563,200,191,355,2284,118,295,48,88,130,91,116,172,172,55/45,2013,truck
NISSAN,TITAN KING CAB S/BOX 4X4 SL/PRO-4X,04,563,200,195,355,2430,118,295,48,88,130,91,116,172,172,55/45,2013,truck
NISSAN,TITAN KING CAB S/BOX 4X4 SV,04,563,200,191,355,2392,118,295,48,88,130,91,116,172,172,55/45,2013,truck
RAM TRUCKS,RAM 1500 CREW CAB 5.7-FT BOX 2WD,09,574,201,188,356,2258,137,307,45,97,137,102,116,176,173,57/43,2013,truck
RAM TRUCKS,RAM 1500 CREW CAB 5.7-FT BOX 4X4,09,574,201,190,356,2352,137,307,45,97,137,102,116,176,173,57/43,2013,truck
RAM TRUCKS,RAM 1500 QUAD CAB 6.4-FT BOX 2WD,09,574,201,188,356,2235,137,307,46,96,137,102,116,175,173,57/43,2013,truck
RAM TRUCKS,RAM 1500 QUAD CAB 6.4-FT BOX 4X4,09,574,201,190,356,2334,137,307,46,96,137,102,116,175,173,57/43,2013,truck
RAM TRUCKS,RAM 1500 REG CAB 6.4-FT BOX 2WD,09,523,201,186,305,2053,137,234,45,97,137,102,116,176,173,57/43,2013,truck
RAM TRUCKS,RAM 1500 REG CAB 6.4-FT BOX 4X4,09,523,201,186,305,2150,137,234,45,97,137,102,116,176,173,57/43,2013,truck
RAM TRUCKS,RAM 1500 REG CAB 8-FT BOX 2WD,09,579,201,186,356,2134,137,290,45,97,137,102,121,176,173,57/43,2013,truck
RAM TRUCKS,RAM 1500 REG CAB 8-FT BOX 4X4,09,579,201,188,356,2219,137,290,45,97,137,102,121,176,173,57/43,2013,truck
RAM TRUCKS,RAM 2500 CREW CAB L/BOX 2WD,10,652,202,N/A,431,2736,135,387,50,97,134,100,121,175,174,N/A,2013,truck
RAM TRUCKS,RAM 2500 CREW CAB L/BOX 4WD,10,652,202,N/A,431,2944,135,387,50,97,134,100,121,175,174,N/A,2013,truck
RAM TRUCKS,RAM 2500 CREW CAB S/BOX 2WD,10,595,202,N/A,379,2663,135,330,50,97,134,100,116,175,174,N/A,2013,truck
RAM TRUCKS,RAM 2500 CREW CAB S/BOX 4WD,10,595,202,N/A,379,2857,135,330,50,97,134,100,116,175,174,N/A,2013,truck
RAM TRUCKS,RAM 2500 MEGA CAB S/BOX 2WD,10,624,202,N/A,408,2820,135,359,50,97,134,100,116,175,174,N/A,2013,truck
RAM TRUCKS,RAM 2500 MEGA CAB S/BOX 4WD,10,624,202,N/A,408,3032,135,359,50,97,134,100,116,175,174,N/A,2013,truck
RAM TRUCKS,RAM 2500 REG CAB L/BOX 2WD,10,577,202,N/A,356,2484,135,290,50,97,134,100,121,175,174,N/A,2013,truck
RAM TRUCKS,RAM 2500 REG CAB L/BOX 4WD,10,577,202,N/A,356,2696,135,290,50,97,134,100,121,175,174,N/A,2013,truck
RAM TRUCKS,RAM 3500 CREW CAB L/BOX 2WD DRW,10,652,244,N/A,431,3274,135,387,50,97,134,100,121,175,N/A,N/A,2013,truck
RAM TRUCKS,RAM 3500 CREW CAB L/BOX 2WD SRW,10,652,202,N/A,431,2947,135,387,50,97,134,100,121,175,174,N/A,2013,truck
RAM TRUCKS,RAM 3500 CREW CAB L/BOX 4WD DRW,10,652,244,N/A,431,3377,135,387,50,97,134,100,121,175,N/A,N/A,2013,truck
RAM TRUCKS,RAM 3500 CREW CAB L/BOX 4WD SRW,10,652,202,N/A,431,3021,135,387,50,97,134,100,121,175,174,N/A,2013,truck
RAM TRUCKS,RAM 3500 CREW CAB S/BOX 2WD,10,595,202,N/A,379,2877,135,330,50,97,134,100,116,175,174,N/A,2013,truck
RAM TRUCKS,RAM 3500 CREW CAB S/BOX 4WD,10,595,202,N/A,379,2928,135,330,50,97,134,100,116,175,174,N/A,2013,truck
RAM TRUCKS,RAM 3500 MEGA CAB S/BOX 2WD DRW,10,624,244,N/A,408,3342,135,359,50,97,134,100,116,175,N/A,N/A,2013,truck
RAM TRUCKS,RAM 3500 MEGA CAB S/BOX 2WD SRW,10,624,202,N/A,408,2981,135,359,50,97,134,100,116,175,174,N/A,2013,truck
RAM TRUCKS,RAM 3500 MEGA CAB S/BOX 4WD DRW,10,624,244,N/A,408,2297,135,359,50,97,134,100,116,175,N/A,N/A,2013,truck
RAM TRUCKS,RAM 3500 MEGA CAB S/BOX 4WD SRW,10,624,202,N/A,408,3060,135,359,50,97,134,100,116,175,174,N/A,2013,truck
RAM TRUCKS,RAM 3500 REG CAB L/BOX 2WD DRW,10,577,244,N/A,356,3206,135,290,50,97,134,100,121,175,N/A,N/A,2013,truck
RAM TRUCKS,RAM 3500 REG CAB L/BOX 2WD SRW,10,577,202,N/A,356,2707,135,290,50,97,134,100,121,175,174,N/A,2013,truck
RAM TRUCKS,RAM 3500 REG CAB L/BOX 4WD DRW,10,577,244,N/A,356,3257,135,290,50,97,134,100,121,175,N/A,N/A,2013,truck
RAM TRUCKS,RAM 3500 REG CAB L/BOX 4WD SRW,10,577,202,N/A,356,2798,135,290,50,97,134,100,121,175,174,N/A,2013,truck
TOYOTA,TACOMA DOUBLE P/U EXT CAB L/BOX 4WD (AUTO),05,562,190,178,357,1914,126,313,41,78,108,85,119,160,161,58/42,2013,truck
TOYOTA,TACOMA DOUBLE P/U EXT CAB S/BOX 4WD (MANUAL),05,529,190,178,325,1887,128,281,42,79,102,85,119,160,161,58/42,2013,truck
TOYOTA,TACOMA P/U ACCESS CAB L/BOX 4WD,05,529,190,178,325,1823,126,281,41,78,108,85,119,160,161,58/42,2013,truck
TOYOTA,TACOMA P/U ACCESS CAB L/BOX 4WD V-6,05,529,190,178,325,1860,126,281,41,78,108,85,119,160,161,58/42,2013,truck
TOYOTA,TACOMA P/U ACCESS CAB L/BOX RWD,05,529,184,167,325,1644,126,281,41,78,108,85,119,155,155,58/42,2013,truck
TOYOTA,TUNDRA CREW MAX S/BOX 4WD SR5/PLATINUM,07,574,203,194,370,2551,116,318,45,90,132,90,114,171,172,58/42,2013,truck
TOYOTA,TUNDRA DOUBLE CAB L/BOX 2WD SR5 5.7L,07,622,203,193,418,2430,116,364,45,90,132,90,114,171,172,58/42,2013,truck
TOYOTA,TUNDRA DOUBLE CAB L/BOX 4WD,07,622,203,194,418,2567,116,364,45,90,132,90,114,171,172,58/42,2013,truck
TOYOTA,TUNDRA DOUBLE CAB M/BOX 2WD SR5 4.6L,07,574,203,193,370,2306,116,318,45,90,132,90,114,171,172,58/42,2013,truck
TOYOTA,TUNDRA DOUBLE CAB M/BOX 4WD SR5 4.6L/SR5 5.7/,07,574,203,194,370,2476,116,318,45,90,132,90,114,171,172,58/42,2013,truck
TOYOTA,TUNDRA REG CAB L/BOX 2WD,07,574,203,193,370,2227,106,284,45,81,132,90,115,172,172,58/42,2013,truck
TOYOTA,TUNDRA REG CAB L/BOX 4WD,07,574,203,194,370,2350,106,284,45,81,132,90,115,172,172,58/42,2013,truck
TOYOTA,TUNDRA REG CAB M/BOX 4WD,07,526,203,194,322,2304,106,236,45,81,132,90,115,172,172,58/42,2013,truck
CHEVROLET,SILVERADO 1500 CREW CAB M/BOX 2WD,13,598,203,187,389,2320,136,328,44,89,129,100,108,175,172,57/43,2014,truck
CHEVROLET,SILVERADO 1500 CREW CAB M/BOX 4X4,13,598,203,188,389,2409,136,328,44,89,129,100,108,175,172,59/41,2014,truck
CHEVROLET,SILVERADO 1500 CREW CAB S/BOX 2WD,13,573,203,188,365,2293,136,304,44,89,129,100,108,175,172,56/44,2014,truck
CHEVROLET,SILVERADO 1500 CREW CAB S/BOX 4X4,13,573,203,188,365,2378,136,304,44,89,129,100,108,175,172,58/42,2014,truck
CHEVROLET,SILVERADO 1500 DOUBLE CAB M/BOX 2WD,13,573,203,188,365,2250,136,304,44,89,129,100,108,175,172,58/42,2014,truck
CHEVROLET,SILVERADO 1500 DOUBLE CAB M/BOX 4X4,13,573,203,188,365,2360,136,304,44,89,129,100,108,175,172,59/41,2014,truck
CHEVROLET,SILVERADO 1500 REG CAB L/BOX 2WD,13,559,203,187,338,2071,136,283,44,89,129,100,120,175,172,58/42,2014,truck
CHEVROLET,SILVERADO 1500 REG CAB L/BOX 4X4,13,559,203,187,338,2184,136,283,44,89,129,100,120,175,172,59/41,2014,truck
CHEVROLET,SILVERADO 1500 REG CAB M/BOX 2WD,13,511,203,188,302,1990,136,234,44,89,129,100,108,175,172,58/42,2014,truck
CHEVROLET,SILVERADO 1500 REG CAB M/BOX 4X4,13,511,203,188,302,2080,136,234,44,89,129,100,108,175,172,60/40,2014,truck
CHEVROLET,SILVERADO 2500HD CREW CAB L/BOX 2WD,07,644,203,198,426,2816,132,366,46,86,133,100,117,174,171,N/A,2014,truck
CHEVROLET,SILVERADO 2500HD CREW CAB L/BOX 4X4,07,644,203,198,426,2991,132,366,46,86,133,100,117,174,171,N/A,2014,truck
CHEVROLET,SILVERADO 2500HD CREW CAB M/BOX 2WD,07,596,203,198,391,2791,132,319,46,86,133,100,105,174,171,N/A,2014,truck
CHEVROLET,SILVERADO 2500HD CREW CAB M/BOX 4X4,07,596,203,198,391,2918,132,319,46,86,133,100,105,174,171,N/A,2014,truck
CHEVROLET,SILVERADO 2500HD REG CAB L/BOX 2WD,07,556,203,198,338,2625,132,278,46,86,133,100,117,174,171,N/A,2014,truck
CHEVROLET,SILVERADO 2500HD REG CAB L/BOX 4X4,07,556,203,198,338,2748,132,278,46,86,133,100,117,174,171,N/A,2014,truck
CHEVROLET,SILVERADO 3500 CREW CAB L/BOX 2WD DRW,07,644,244,198,426,3076,132,366,46,86,133,100,117,174,N/A,N/A,2014,truck
CHEVROLET,SILVERADO 3500 CREW CAB L/BOX 2WD SRW,07,644,203,198,426,2899,132,366,46,86,133,100,117,174,171,N/A,2014,truck
CHEVROLET,SILVERADO 3500 CREW CAB L/BOX 4X4 DRW,07,644,244,198,426,3225,132,366,46,86,133,100,117,174,N/A,N/A,2014,truck
CHEVROLET,SILVERADO 3500 CREW CAB L/BOX 4X4 SRW,07,644,203,198,426,3054,132,366,46,86,133,100,117,174,171,N/A,2014,truck
CHEVROLET,SILVERADO 3500 CREW CAB M/BOX 2X4 SRW,07,596,203,198,391,2866,132,319,46,86,133,100,105,174,171,N/A,2014,truck
CHEVROLET,SILVERADO 3500 CREW CAB M/BOX 4X4 SRW,07,596,203,198,391,2998,132,319,46,86,133,100,105,174,171,N/A,2014,truck
CHEVROLET,SILVERADO 3500 REG CAB L/BOX 2WD DRW,07,556,244,198,338,2802,132,278,46,86,133,100,117,174,N/A,N/A,2014,truck
CHEVROLET,SILVERADO 3500 REG CAB L/BOX 2WD SRW,07,556,203,198,338,2619,132,278,46,86,133,100,117,174,171,N/A,2014,truck
CHEVROLET,SILVERADO 3500 REG CAB L/BOX 4X4 DRW,07,556,244,198,338,2960,132,278,46,86,133,100,117,174,N/A,N/A,2014,truck
CHEVROLET,SILVERADO 3500 REG CAB L/BOX 4X4 SRW,07,556,203,198,338,2763,132,278,46,86,133,100,117,174,171,N/A,2014,truck
FORD,ESCAPE 4DR SUV AWD SE/TITANIUM,12,454,184,168,269,1713,105,166,40,89,114,93,92,156,157,57/43,2014,truck
FORD,ESCAPE 4DR SUV FWD S/SE/TITANIUM,12,454,184,168,269,1635,105,166,40,89,114,93,92,156,157,57/43,2014,truck
FORD,F-150 P/U REG CAB 6.5-FT BOX 2WD/TREMOR,09,533,200,190,320,2173,132,245,44,96,136,98,116,170,170,56/44,2014,truck
FORD,F-150 P/U REG CAB 6.5-FT BOX 4X4,09,533,200,193,320,2283,132,245,44,96,136,98,116,170,170,56/44,2014,truck
FORD,F-150 P/U REG CAB 8-FT BOX 2WD,09,581,200,194,368,2223,132,292,44,96,136,98,116,170,170,56/44,2014,truck
FORD,F-150 P/U REG CAB 8-FT BOX 4X4,09,581,200,193,368,2327,132,292,44,96,136,98,116,170,170,56/44,2014,truck
FORD,F-150 P/U SUPER CAB 6.5-FT BOX 2WD,09,581,200,182,368,2360,132,292,44,96,136,98,116,170,170,56/44,2014,truck
FORD,F-150 P/U SUPER CAB 6.5-FT BOX 4X4,09,581,200,193,368,2484,132,292,44,96,136,98,116,170,170,56/44,2014,truck
FORD,F-150 P/U SUPER CAB 8-FT BOX 2WD,09,628,200,193,414,2412,132,339,44,96,136,98,116,170,170,56/44,2014,truck
FORD,F-150 P/U SUPER CAB 8-FT BOX 4X4,09,628,200,195,414,2549,132,339,44,96,136,98,116,170,170,56/44,2014,truck
FORD,F-150 P/U SUPER CREW 5.5-FT BOX 2WD,09,581,200,189,368,2402,132,292,44,96,136,98,116,170,170,56/44,2014,truck
FORD,F-150 P/U SUPER CREW 5.5-FT BOX 4X4,09,581,200,194,368,2574,132,292,44,96,136,98,116,170,170,56/44,2014,truck
FORD,F-150 P/U SUPER CREW 6.5-FT BOX 2WD,09,611,200,189,398,2440,132,323,44,96,136,98,116,170,170,56/44,2014,truck
FORD,F-150 P/U SUPER CREW 6.5-FT BOX 4X4,09,611,200,194,398,2600,132,323,44,96,136,98,116,170,170,56/44,2014,truck
FORD,F-150 SVT RAPTOR SUPER CAB 5.5-FT BOX,10,553,219,199,339,2724,139,265,46,95,136,98,116,188,187,N/A,2014,truck
FORD,F-150 SVT RAPTOR SUPER CREW 5.5-FT BOX,10,581,219,199,368,2812,139,292,46,95,136,98,116,188,187,N/A,2014,truck
FORD,F-250 SD P/U CREW CAB L/BOX,11,657,203,196,439,2962,145,371,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-250 SD P/U CREW CAB L/BOX 4X4,11,657,203,203,439,3148,145,371,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-250 SD P/U CREW CAB S/BOX,11,617,203,197,399,2912,145,331,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-250 SD P/U CREW CAB S/BOX 4X4,11,617,203,202,399,3099,145,331,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-250 SD P/U REG CAB L/BOX,11,568,203,195,350,2693,145,282,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-250 SD P/U REG CAB L/BOX 4X4,11,568,203,201,350,2888,145,282,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-250 SD P/U SUPER CAB L/BOX,11,621,203,195,403,2851,145,335,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-250 SD P/U SUPER CAB L/BOX 4x4,11,621,203,201,403,3053,145,335,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-250 SD P/U SUPER CAB S/BOX,11,581,203,196,363,2810,145,295,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-250 SD P/U SUPER CAB S/BOX 4X4,11,581,203,202,363,3005,145,295,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-350 SD P/U CREW CAB L/BOX,11,657,203,196,439,3000,145,371,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-350 SD P/U CREW CAB L/BOX 4X4,11,657,203,205,439,3166,145,371,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-350 SD P/U CREW CAB L/BOX DRW,11,657,244,196,439,3130,145,371,50,89,142,97,121,174,190,N/A,2014,truck
FORD,F-350 SD P/U CREW CAB L/BOX DRW 4X4,11,657,244,203,439,3325,145,371,50,89,142,97,121,174,190,N/A,2014,truck
FORD,F-350 SD P/U CREW CAB S/BOX,11,617,203,196,399,2921,145,331,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-350 SD P/U CREW CAB S/BOX 4X4,11,617,203,205,399,3121,145,331,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-350 SD P/U REG CAB L/BOX,11,568,203,194,350,2676,145,282,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-350 SD P/U REG CAB L/BOX 4X4,11,568,203,203,350,2917,145,282,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-350 SD P/U REG CAB L/BOX DRW,11,568,244,195,350,2826,145,282,50,89,142,97,121,174,190,N/A,2014,truck
FORD,F-350 SD P/U REG CAB L/BOX DRW 4X4,11,568,244,202,350,3048,145,282,50,89,142,97,121,174,190,N/A,2014,truck
FORD,F-350 SD P/U SUPER CAB L/BOX,11,621,203,195,403,2862,145,335,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-350 SD P/U SUPER CAB L/BOX 4X4,11,621,203,204,403,3071,145,335,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-350 SD P/U SUPER CAB L/BOX DRW,11,621,244,195,403,3021,145,335,50,89,142,97,121,174,190,N/A,2014,truck
FORD,F-350 SD P/U SUPER CAB L/BOX DRW 4X4,11,621,244,202,403,3225,145,335,50,89,142,97,121,174,190,N/A,2014,truck
FORD,F-350 SD P/U SUPER CAB S/BOX,11,581,203,195,363,2826,145,295,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-350 SD P/U SUPER CAB S/BOX 4X4,11,581,203,204,363,3025,145,295,50,89,142,97,121,174,171,N/A,2014,truck
FORD,F-450 SD P/U CREW CAB L/BOX DRW 4X4,11,657,244,202,439,3674,145,371,50,89,142,97,121,174,190,N/A,2014,truck
FORD,FIESTA 4DR HATCH S/SE/TITANIUM,13,406,172,148,249,1170,99,121,35,80,104,85,72,147,145,59/41,2014,truck
FORD,FIESTA 4DR SEDAN S/SE/TITANIUM,13,440,172,148,249,1215,99,51,33,80,103,85,106,146,145,59/41,2014,truck
FORD,FOCUS 4DR HATCHBACK SE/TITANIUM,11,436,183,147,265,1327,105,143,36,80,110,90,82,154,154,60/40,2014,truck
FORD,FOCUS 4DR SEDAN S/SE/TITANIUM,11,453,183,147,265,1340,106,43,36,81,110,89,99,155,152,60/40,2014,truck
FORD,FUSION 4DR SEDAN ENERGI SE/ENERGI TITANIUM,12,488,186,146,284,1775,122,50,35,84,116,94,110,160,160,59/41,2014,truck
FORD,FUSION 4DR SEDAN HYBRID/TITANIUM/HYBRID TITAN,12,488,186,146,284,1651,122,50,35,84,116,94,110,160,160,59/41,2014,truck
GMC,SIERRA 1500 CREW CAB M/BOX 2WD,13,598,203,187,389,2320,136,328,44,89,129,100,108,175,172,57/43,2014,truck
GMC,SIERRA 1500 CREW CAB M/BOX 4X4,13,598,203,188,389,2409,136,328,44,89,129,100,108,175,172,59/41,2014,truck
GMC,SIERRA 1500 CREW CAB M/BOX DENALI,13,598,203,188,389,2456,136,328,44,89,129,100,108,175,172,59/41,2014,truck
GMC,SIERRA 1500 CREW CAB S/BOX 2WD,13,573,203,188,365,2293,136,304,44,89,129,100,108,175,172,56/44,2014,truck
GMC,SIERRA 1500 CREW CAB S/BOX 4X4,13,573,203,188,365,2378,136,304,44,89,129,100,108,175,172,58/42,2014,truck
GMC,SIERRA 1500 CREW CAB S/BOX DENALI,13,573,203,188,365,2420,136,304,44,89,129,100,108,175,172,58/42,2014,truck
GMC,SIERRA 1500 DOUBLE CAB M/BOX 2WD,13,573,203,188,365,2250,136,304,44,89,129,100,108,175,172,58/42,2014,truck
GMC,SIERRA 1500 DOUBLE CAB M/BOX 4X4,13,573,203,188,365,2360,136,304,44,89,129,100,108,175,172,59/41,2014,truck
GMC,SIERRA 1500 REG CAB L/BOX 2WD,13,559,203,187,338,2071,136,283,44,89,129,100,120,175,172,58/42,2014,truck
GMC,SIERRA 1500 REG CAB L/BOX 4X4,13,559,203,187,338,2184,136,283,44,89,129,100,120,175,172,59/41,2014,truck
GMC,SIERRA 1500 REG CAB M/BOX 2WD,13,511,203,188,302,1990,136,234,44,89,129,100,108,175,172,58/42,2014,truck
GMC,SIERRA 1500 REG CAB M/BOX 4X4,13,511,203,188,302,2080,136,234,44,89,129,100,108,175,172,60/40,2014,truck
GMC,SIERRA 2500HD CREW CAB L/BOX 2WD,07,644,203,198,426,2816,132,366,46,86,133,100,117,174,171,N/A,2014,truck
GMC,SIERRA 2500HD CREW CAB L/BOX 4X4,07,644,203,198,426,2991,132,366,46,86,133,100,117,174,171,N/A,2014,truck
GMC,SIERRA 2500HD CREW CAB M/BOX 2WD,07,596,203,198,391,2791,132,319,46,86,133,100,105,174,171,N/A,2014,truck
GMC,SIERRA 2500HD CREW CAB M/BOX 4X4,07,596,203,198,391,2918,132,319,46,86,133,100,105,174,171,N/A,2014,truck
GMC,SIERRA 2500HD CREW CAB M/BOX DENALI,07,596,203,198,391,2991,132,319,46,86,133,100,105,174,171,N/A,2014,truck
GMC,SIERRA 2500HD REG CAB L/BOX 2WD,07,556,203,198,338,2625,132,278,46,86,133,100,117,174,171,N/A,2014,truck
GMC,SIERRA 2500HD REG CAB L/BOX 4X4,07,556,203,198,338,2748,132,278,46,86,133,100,117,174,171,N/A,2014,truck
